,Methanobrevibacter_smithii,Methanosphaera_stadtmanae,Rothia_mucilaginosa,Propionibacterium_freudenreichii,Bifidobacterium_animalis,Bifidobacterium_bifidum,Bifidobacterium_breve,Bifidobacterium_catenulatum,Bifidobacterium_dentium,Bifidobacterium_pseudocatenulatum,Collinsella_intestinalis,Collinsella_unclassified,Eggerthella_sp_1_3_56FAA,Slackia_piriformis,Bacteroides_cellulosilyticus,Bacteroides_eggerthii,Bacteroides_faecis,Bacteroides_finegoldii,Bacteroides_fragilis,Bacteroides_intestinalis,Bacteroides_massiliensis,Bacteroides_salyersiae,Bacteroides_sp_2_1_22,Bacteroides_stercoris,Bacteroidales_bacterium_ph8,Barnesiella_intestinihominis,Odoribacter_laneus,Odoribacter_splanchnicus,Parabacteroides_goldsteinii,Parabacteroides_unclassified,Paraprevotella_clara,Paraprevotella_unclassified,Prevotella_copri,Alistipes_finegoldii,Alistipes_indistinctus,Alistipes_senegalensis,Alistipes_shahii,Alistipes_sp_AP11,Alistipes_sp_HGB5,Alistipes_unclassified,Enterococcus_avium,Enterococcus_faecalis,Enterococcus_faecium,Lactobacillus_acidophilus,Lactobacillus_casei_paracasei,Lactobacillus_fermentum,Lactobacillus_gasseri,Lactobacillus_plantarum,Lactobacillus_rhamnosus,Lactobacillus_salivarius,Pediococcus_acidilactici,Pediococcus_lolii,Pediococcus_unclassified,Leuconostoc_citreum,Lactococcus_lactis,Streptococcus_australis,Streptococcus_lutetiensis,Streptococcus_mutans,Streptococcus_sanguinis,Butyricicoccus_pullicaecorum,Clostridiaceae_bacterium_JC118,Clostridium_asparagiforme,Clostridium_butyricum,Clostridium_clostridioforme,Clostridium_hathewayi,Clostridium_nexile,Clostridium_perfringens,Clostridium_scindens,Clostridium_sp_KLE_1755,Clostridium_sp_L2_50,Clostridium_symbiosum,Clostridiales_bacterium_1_7_47FAA,Eubacterium_siraeum,Eubacterium_sp_3_1_31,Eubacterium_ventriosum,Anaerostipes_caccae,Anaerostipes_unclassified,Blautia_hansenii,Blautia_hydrogenotrophica,Blautia_producta,Coprococcus_catus,Coprococcus_sp_ART55_1,Dorea_unclassified,Lachnospiraceae_bacterium_1_4_56FAA,Lachnospiraceae_bacterium_2_1_58FAA,Lachnospiraceae_bacterium_3_1_57FAA_CT1,Lachnospiraceae_bacterium_4_1_37FAA,Lachnospiraceae_bacterium_5_1_57FAA,Lachnospiraceae_bacterium_6_1_63FAA,Lachnospiraceae_bacterium_8_1_57FAA,Lachnospiraceae_bacterium_9_1_43BFAA,Roseburia_unclassified,Oscillibacter_sp_KLE_1728,Oscillibacter_sp_KLE_1745,Clostridium_difficile,Anaerotruncus_colihominis,Anaerotruncus_unclassified,Ruminococcaceae_bacterium_D16,Ruminococcus_callidus,Ruminococcus_lactaris,Subdoligranulum_sp_4_3_54A2FAA,Catenibacterium_mitsuokai,Clostridium_ramosum,Clostridium_spiroforme,Erysipelotrichaceae_bacterium_21_3,Erysipelotrichaceae_bacterium_2_2_44A,Erysipelotrichaceae_bacterium_3_1_53,Erysipelotrichaceae_bacterium_5_2_54FAA,Erysipelotrichaceae_bacterium_6_1_45,Eubacterium_biforme,Eubacterium_cylindroides,Eubacterium_dolichum,Holdemania_filiformis,Holdemania_unclassified,Turicibacter_unclassified,Acidaminococcus_intestini,Acidaminococcus_unclassified,Phascolarctobacterium_succinatutens,Megamonas_hypermegale,Megamonas_unclassified,Megasphaera_micronuciformis,Megasphaera_unclassified,Veillonella_atypica,Veillonella_dispar,Fusobacterium_nucleatum,Burkholderiales_bacterium_1_1_47,Parasutterella_excrementihominis,Sutterella_wadsworthensis,Bilophila_wadsworthia,Desulfovibrio_piger,Citrobacter_unclassified,Enterobacter_cloacae,Klebsiella_oxytoca,Klebsiella_pneumoniae,Klebsiella_unclassified,Proteus_mirabilis,Haemophilus_parainfluenzae,Methanobrevibacter_unclassified,Collinsella_stercoris,Bacteroides_clarus,Bacteroides_plebeius,Lactobacillus_delbrueckii,Lactobacillus_sakei
PRISM|7486,-0.183131396,2.346015261,-3.687195405,-1.222499253,-3.54573683,-3.14397148,-2.79962864,-1.506419646,-0.294438572,7.249783599,-4.154174303,-1.508873019,3.58961252,1.283047391,-3.496771897,-3.31607201,-5.086179749,-4.575354126,4.137989256,-2.927909732,-1.88585273,-0.214782604,3.799242069,-1.109478296,-4.043315603,-2.756749959,1.499846224,3.503949809,-1.035708599,-1.817718499,0.440122969,0.937329969,-2.939357413,-2.37974472,-0.677470924,-2.555860237,-4.391378667,3.243023161,3.122419825,3.256922853,-0.045970682,-4.238881889,2.184791441,0.282488382,-1.638495995,-2.152681167,0.783992394,-4.043315603,-4.287705696,-2.109634697,-2.450824299,-1.653286378,-1.213156233,2.924822208,2.889076366,3.354917865,1.575893811,-1.83303423,0.037499233,2.118651639,2.825381371,-2.617100031,-2.011504311,-1.991177075,-2.863685864,5.300118442,-2.637290567,-3.277877779,3.774504488,3.725347002,1.979487808,-1.815393228,-3.093749585,4.044334162,7.080084718,-2.122741981,-2.842035738,-0.263976162,4.882656617,-2.674455241,1.201822175,4.934775195,-2.534436489,4.519340209,-2.01410814,-0.976732002,-3.54573683,-2.213427078,5.314285081,5.675268736,1.035306822,-2.400602404,3.737728061,2.405440934,1.316953588,-2.473784545,2.282281063,-3.1728349,-1.689749427,-3.450377415,3.040471715,2.896054945,-2.24732863,2.870008204,-3.120164841,-0.282668295,3.096913496,-1.557632461,-2.314498183,-3.049297822,-0.733596961,-0.466819828,-1.683659935,3.375557418,4.536852178,-2.976564601,7.110165099,8.26247772,3.129359407,3.230955039,-3.427559274,2.950445313,1.86513699,-2.499721739,-1.209667726,-1.2364818,-1.304874875,8.41065753,-2.009478937,-0.367880893,-1.896562596,-3.239418127,-3.582102353,-1.528555991,-2.170976942,1.538667547,2.058774601,1.709779854,2.159481745,1.705979309,2.62255858,-0.013852332,1.358051702
PRISM|7496,-0.26959489,2.258137057,3.462606512,-1.308962747,-3.632200323,-3.230434973,-2.886092134,-1.592883139,4.036919685,1.114178044,-4.240637796,-1.595336513,3.501734316,1.196583898,-3.58323539,-3.402535503,-5.172643243,-4.661817619,-4.710641426,-3.014373225,-1.972316223,-0.301246097,3.711363865,-1.19594179,-4.129779097,-2.843213453,1.413382731,3.417486316,-1.122172092,5.713455931,0.353659475,0.850866476,-3.025820906,-2.466208214,-0.763934418,-2.64232373,-4.47784216,3.155144957,3.034541621,-2.868191962,-0.132434175,-4.325345382,-2.151554964,0.196024889,-1.724959488,-2.23914466,-3.142899021,-4.129779097,-4.374169189,-2.19609819,-2.537287792,-1.739749871,-1.299619727,0.16269088,4.821210073,-1.850441955,1.489430318,4.989758306,4.713366676,-2.338460124,0.149820088,-2.703563524,-2.097967804,-2.077640568,-2.950149357,-2.502322679,-2.72375406,2.983033432,3.688040995,3.637468798,-2.130980237,-1.901856722,-3.180213078,4.249279751,-3.477525862,-2.209205474,-2.928499231,5.581524606,-1.865679096,4.772527895,1.115358682,4.848311701,-2.620899982,6.575312281,5.964180215,6.432086835,-3.632200323,3.17958211,-3.541437932,-0.306494319,3.226777801,8.834728684,3.649849857,2.318977441,1.230490095,3.407916626,4.052569457,-3.259298393,-1.77621292,-3.536840908,2.954008222,2.808176741,-2.333792123,2.78213,4.302675425,3.988444928,7.469226431,-1.644095954,4.613072163,-3.135761315,-0.820060454,-0.553283322,5.344058169,4.715769561,4.500594179,-3.063028094,-3.40905465,-0.79814778,3.041481203,3.144491546,-3.514022767,-0.024029957,-2.551170505,3.164600556,-1.296131219,-1.322945294,-1.391338368,-2.242154948,-2.095942431,-0.454344387,-1.983026089,-3.32588162,-3.668565846,-1.615019484,-2.257440435,1.452204054,3.422601178,1.623316361,2.071603541,1.619515816,2.534680376,-0.100315825,1.271588209
PRISM|7506,-0.581229002,1.949611876,-1.318959928,-1.620596859,6.417994183,-3.147087042,-3.197726246,-1.904517251,-0.692536178,0.802543932,-4.552271908,-1.906970625,4.943213094,0.884949786,-1.817951095,-3.714169615,6.242653958,-4.973451731,6.359283791,-3.326007337,-0.690351269,-0.612880209,3.402838685,8.117206109,-4.441413209,-3.154847565,1.101748619,5.844253958,-1.433806204,-2.215816104,0.042025363,0.539232364,0.539010769,-1.081631742,-1.07556853,4.721932335,-4.789476272,2.846619776,2.72601644,-3.179826074,-0.444068287,-4.636979494,-2.463189076,-0.115609223,-2.0365936,-2.550778772,-3.454533133,-4.441413209,-4.685803301,-2.507732302,-2.453939861,-2.051383983,-1.611253839,-0.148943232,2.771209262,2.671345995,1.177796206,-2.231131836,-1.659880039,-2.650094237,2.943971426,3.66133888,-2.409601916,-2.38927468,2.014519279,-0.690351269,-3.035388172,-3.675975385,3.376406882,3.328943617,-2.442614349,2.059358671,4.853411485,3.2856744,-1.374019706,-2.520839586,-3.240133343,-2.632364445,4.588831818,0.533424163,4.145703855,4.536677589,-2.932534094,3.694172246,1.004827372,1.506873308,-0.036043922,-2.611524683,-3.853072044,-0.618128431,-1.355327573,-2.798700009,5.628736958,4.768950517,0.918855983,2.66704349,3.071955654,5.200055661,-2.087847032,7.6839894,2.64237411,2.49965156,-2.645426235,3.974524349,1.948025557,-2.517263006,-2.870513334,-1.185428536,3.670135516,-3.447395427,-1.131694566,-0.864917434,3.294922198,3.019264084,3.151862205,-3.374662206,-0.749191769,-1.109781892,2.732956022,2.832857434,-3.825656879,-0.335664069,1.195274336,-2.897819344,-0.347099345,-1.634579406,-1.70297248,-2.55378906,-2.407576543,-0.765978499,-2.294660201,-3.637515732,-0.431656733,-1.926653596,-2.569074547,1.140569941,4.668702758,1.311682249,1.76307836,1.307881704,2.226155196,-0.411949937,0.959954097
PRISM|7547,-0.920316725,1.609071676,0.703677123,-1.959684582,-4.282922159,-0.50128529,-3.536813969,-2.243604975,-1.031623901,0.463456209,-4.891359632,-2.246058348,5.888274036,0.545862063,5.841811806,-4.053257338,-5.823365078,-0.491432994,5.80639827,-3.66509506,-0.328914064,-0.951967932,3.062298484,0.72423585,-4.780500932,-3.493935288,0.762660896,6.059157025,-1.772893927,-2.554903827,-0.29706236,0.200144641,0.436553778,3.966782779,-1.414656253,-3.293045565,7.197377091,2.506079576,2.38547624,-3.518913797,-0.78315601,-4.976067218,-2.802276799,-0.454696946,-2.375681323,-0.685589008,-3.793620857,-4.780500932,-5.024891024,-2.846820026,-3.188009628,-2.390471707,-1.950341562,-0.488030956,-1.885985151,2.158766512,0.838708482,-2.570219559,-1.998967762,-2.98918196,2.802950384,3.199894442,-2.748689639,2.222482327,3.840202932,-0.397906936,-3.374475895,2.886622859,6.196408806,2.988403417,4.481099916,3.003290446,-1.224585509,3.821600769,3.645457566,-2.859927309,-3.579221066,-2.971452168,6.272429273,4.222591597,0.464636846,4.197589866,-3.271621817,3.566132317,-1.091054116,3.927643825,2.564693194,4.37685532,-4.192159768,-0.957216154,4.09483416,6.381375563,3.000784476,1.668255606,0.57976826,2.968772941,-1.016728761,2.246239463,-2.426934755,-4.187562744,4.868846047,2.15911136,-1.038868363,2.133064619,1.241436459,1.656674569,2.727834911,-0.153561177,2.731747279,-3.786483151,-1.470782289,-1.204005157,4.478516462,1.917100677,-2.601353321,-3.71374993,-4.059776486,-1.448869615,2.392415822,2.493769711,-4.164744602,-0.674751792,-3.20189234,-3.236907067,-1.946853054,5.018153783,6.857217623,-2.892876784,3.595037512,-1.105066222,-2.633747924,-3.976603455,-4.319287681,2.848097556,-2.90816227,0.801482218,-4.941684352,0.972594525,1.42253816,0.968793981,1.885614995,-0.75103766,0.620866374
PRISM|7658,-0.487802661,2.041276108,1.6622815,-1.527170518,6.507268736,-3.448642744,-3.104299905,-1.81109091,-0.599109837,8.692773867,-4.458845568,2.950564942,3.284873367,0.978376127,-3.801443162,2.310882609,-5.390851014,-4.88002539,-4.928849197,-3.232580996,2.573580541,-0.519453868,3.494502917,6.00783675,-4.347986868,-3.061421224,1.19517496,3.199278544,-1.340379863,-2.122389763,0.135451704,0.632658705,-3.244028677,-2.684415985,-0.982142189,-2.860531501,3.19856853,2.938284008,2.817680672,-3.086399733,-0.350641946,-4.543553153,-0.438125171,-0.022182882,-1.943167259,-2.457352432,0.048685577,-4.347986868,-4.59237696,-2.414305962,1.602434584,-1.957957643,-1.517827498,3.296310815,2.708362194,3.67552339,1.271222547,3.065547212,2.364721468,-2.556667896,-1.956206095,3.214512181,-2.316175575,2.359569473,0.166468613,-2.72053045,-2.941961831,-3.582549044,3.469833223,3.420607849,1.505360735,3.762003546,3.261710988,-1.870083766,6.12343277,0.6142361,-3.146707002,-2.538938104,2.152565634,1.093809181,5.692548476,4.63010393,-2.839107753,3.572899191,-2.318779404,-1.281403267,-3.850408094,1.490690545,-3.759645704,-0.52470209,-3.99186667,4.528505102,3.432988908,2.10076967,1.012282324,-2.77845581,2.330217261,-3.477506164,-1.994420691,-3.75504868,2.735800451,2.591315792,2.327020668,2.565269052,-3.424836106,0.184817751,4.017403926,-1.862303726,2.662882869,-3.353969087,-1.038268225,-0.771491093,-1.988331199,-2.003450425,-2.168839257,-3.281235866,0.626000942,-1.016355551,2.824620254,2.926283775,-3.732230538,-0.242237728,4.199889511,4.696276479,-1.51433899,3.400050585,1.915668467,-2.460362719,-2.314150202,-0.672552158,-2.20123386,-3.544089391,-3.886773617,-1.833227255,-2.475648206,1.233996282,7.282058261,1.405108589,1.854742592,1.401308045,2.317819427,-0.318523596,1.053380438
PRISM|7662,7.562754264,6.353487827,-3.941070284,-1.476374132,-3.799611709,6.786271564,-3.053503519,-1.760294525,-0.548313451,0.946766659,4.047478328,-1.762747898,3.3362537,4.538055587,5.599299767,-3.569946888,-5.340054628,-4.829229004,3.434683564,-3.18178461,-2.139727608,-0.468657482,3.54588325,5.556366407,5.535098229,6.950529327,1.245971346,3.25007493,-1.289583477,-2.071593377,0.18624809,0.683455091,-3.193232291,5.225800566,2.909161988,5.155885886,5.921240379,5.231887402,2.869061006,-3.035603347,-0.29984556,-4.492756767,-2.318966349,0.028613504,-1.892370873,-2.406556046,-3.310310407,-4.297190482,-4.541580574,-2.363509576,-2.704699178,-1.907161257,-1.467031112,-0.004720505,1.106166445,-2.01785334,1.322018933,-2.086909109,1.23828441,-2.50587151,-1.905409709,1.048010525,-2.265379189,-2.245051953,-3.117560743,-2.669734064,-2.891165445,1.368096022,3.520629609,3.471988182,1.153071595,-2.069268107,-3.347624463,-1.81928738,5.656558234,-2.376616859,-3.095910616,-2.488141718,5.265314324,-2.928330119,6.296719279,7.72172855,-2.788311367,-3.152002677,-2.267983018,3.229814079,-3.799611709,1.038987907,-3.708849318,-0.473905704,-3.941070284,-2.654477283,3.484369242,2.151566056,1.06307871,1.92397814,3.092801732,1.87150289,-1.943624305,-3.704252294,2.786596837,6.37167751,-2.501203508,2.616649385,1.839457424,0.185629422,-2.726290608,-1.81150734,3.6016106,5.688160524,-0.987471839,-0.720694707,2.316053927,-1.952654039,-2.118042871,-3.23043948,-3.576466036,-0.965559165,2.876000588,2.977080161,-3.681434152,-0.191441342,-2.71858189,-2.753596617,-1.463542604,-1.490356679,-1.558749753,0.734037757,3.724839865,-0.621755772,-2.150437474,-3.493293005,-3.835977231,-1.782430869,-2.42485182,1.284792668,-4.458373901,1.455904975,1.906122926,1.452104431,2.369199761,-0.26772721,1.104176824
PRISM|7744,-0.563269531,1.967165459,-4.06733354,-1.602637388,-3.925874965,-3.524109614,-3.179766775,-1.886557781,-0.674576707,0.820503403,-4.534312438,-1.889011154,3.210762717,0.902909257,1.922155715,-3.696210145,3.501896552,-4.95549226,-5.004316067,-3.308047867,6.051013021,2.544959779,3.420392267,-0.220324936,4.148689321,5.912924521,1.119708089,3.123811674,-1.415846734,-2.197856634,2.675359927,3.897709397,7.574235831,3.954378406,-1.057609059,3.364714915,1.875252837,2.864173358,2.743570022,3.437954077,-0.426108816,-4.619020024,1.220937466,-0.097649753,-1.353783956,-2.532819302,0.965679175,-4.423453738,-4.66784383,-2.489772832,-2.830962434,-2.033424513,-1.593294368,-0.130983762,2.088405618,-2.144116596,1.195755676,-2.213172365,-1.641920568,-2.632134766,1.716739946,4.415932342,-2.391642445,2.198519963,2.868847775,-2.79599732,-3.017428701,-3.658015914,3.394366353,3.346497199,3.154265902,3.160576546,-3.473887719,-1.945550636,-3.771200504,-2.502880115,-3.222173872,-2.614404974,-2.159353737,-3.054593376,5.108780693,4.55463706,-2.914574623,5.620993459,-2.394246274,3.236380589,3.264911372,-2.593565213,-3.835112574,-0.60016896,1.753565813,-2.780740539,3.358878258,2.0253028,0.936815454,4.269388274,-0.659681567,2.783592922,-2.069887561,-3.83051555,5.960783041,7.028797624,-2.627466765,2.491158402,-3.500302976,-2.499303535,-2.852553864,-1.937770596,0.503178707,7.863246751,-1.113735095,-0.45899943,3.248829773,-2.078917295,-2.244306127,-3.356702736,-0.761280301,6.955164777,2.750509605,2.850816905,-3.807697408,-0.317704598,-2.844845146,-2.879859874,-1.589805861,1.31668957,0.859853651,-2.53582959,2.562061521,5.641884775,-2.276700731,-3.619556262,-3.962240487,-1.908694125,-2.551115076,1.158529412,-4.584637158,1.329641719,1.780631942,1.325841174,2.243708778,-0.393990466,0.977913568
PRISM|7759,-0.827992408,1.701311024,-4.332056417,-1.867360265,4.169021128,-3.788832491,-3.444489652,-2.151280658,4.631265493,0.555780526,-4.799035315,-2.153734031,2.944908283,0.63818638,-4.141632909,5.665649372,-5.731040761,3.116194752,1.848657316,-3.572770743,-2.530713742,-0.859643615,3.154537832,-1.754339308,-4.688176615,-3.401610971,0.854985212,2.859088797,-1.680569611,3.872187533,-0.204738043,0.292468958,-3.584218424,-3.024605732,-1.322331936,-3.200721248,-5.036239679,2.598318924,2.477715588,-3.42658948,1.352757342,0.5692261,0.580742542,5.982491084,2.577155051,4.937108778,0.074993072,-4.688176615,-4.932566707,-2.754495709,-3.095685311,-2.29814739,-1.858017245,4.068070931,-1.793660834,1.914135245,6.662787155,0.130391851,1.620398664,5.375554753,4.57550573,-3.261961043,-2.656365322,1.627123639,-3.508546876,1.693252717,-3.282151578,0.647187642,3.129643476,3.080642765,-2.689377755,-2.46025424,-3.738610596,-1.461241437,-4.035923381,1.768166961,3.824348216,-2.879127851,-2.424076614,4.8059033,0.556961163,4.289914183,-3.1792975,5.179556694,3.877144699,-1.621593014,1.741026652,3.885025404,0.709491525,5.416782084,3.269783694,-3.045463416,3.093023824,1.760579923,0.672092577,-3.118645557,-0.924404444,5.766655987,-2.334610438,-4.095238427,2.395610704,2.251350708,4.067370323,2.225303967,-3.765025853,-2.764026412,-3.117276741,-2.202493473,2.467117988,-3.694158834,-1.378457972,-1.11168084,4.862221066,-2.343640172,4.356219802,-3.621425613,8.030815455,-1.356545298,2.48465517,2.586094028,0.48045818,-0.582427475,5.526818959,1.150125093,-1.854528738,-1.881342812,-1.949735886,-2.800552467,-2.654339949,-1.012741905,-2.541423607,-3.884279139,-4.226963364,-2.173417002,-2.815837953,0.893806535,5.347668008,1.064918842,1.514777508,1.061118298,1.977854343,-0.658713343,0.713190691
PRISM|7762,0.185460425,2.715155997,1.330641747,-0.853907432,-3.177145009,-2.775379658,3.293320141,-1.137827825,0.074153249,9.550252591,-3.785582482,-1.140281198,3.958753255,1.651639213,-3.128180076,-2.947480189,-4.717587928,-4.206762304,-4.255586111,-2.559317911,-1.517260909,0.153809218,4.168382805,-0.740886475,-3.674723782,-2.388158138,1.868438045,3.87254163,-0.667116778,-1.449126678,0.80871479,1.305921791,-2.570765591,-2.011152899,-0.308879103,-2.187268416,-4.022786846,3.612163897,3.491560561,-2.413136647,0.32262114,-3.870290068,-1.696499649,0.651080203,-1.269904173,-1.784089346,-2.687843707,-3.674723782,-3.919113874,-1.741042876,-2.082232478,-1.284694557,-0.844564412,0.617746194,3.934389074,-1.39538664,1.944485632,-1.464442409,3.404968188,-1.88340481,-1.282943009,-2.24850821,-1.642912489,4.508525495,-2.495094043,-2.047267364,-2.268698745,-2.909285958,4.143096309,4.094487737,-1.675924922,-1.446801407,-2.725157763,-1.19682068,-3.022470548,-1.754150159,4.318588692,-1.865675018,-1.410623781,5.407694812,1.570413996,5.303367016,-2.165844667,7.352516725,4.555540216,-0.608140181,-3.177145009,-1.844835257,-3.086382618,7.446623971,4.438243917,7.048501541,4.106868797,2.774032756,1.68554541,-2.105192724,0.089048389,-2.804243079,-1.321157605,-3.081785594,3.409063537,3.26519568,3.455466295,3.23914894,3.723328675,-1.750573579,4.631304441,-1.18904064,-1.945906362,-2.680706001,-0.365005139,-0.098228007,-1.315068113,-1.330187339,-1.495576171,2.773470745,-2.953999336,-0.343092465,3.498500143,3.599546861,-3.058967452,0.431025358,1.52982711,-2.131129918,-0.841075905,5.3561392,3.424770816,-1.787099634,-1.640887116,0.000710928,-1.527970775,-2.870826306,-3.213510531,-1.159964169,-1.80238512,1.907259368,-3.835907202,2.078371675,2.528622481,2.07457113,2.991699316,0.35473949,1.726643524
PRISM|7776,-0.650007254,1.878068706,2.15113291,-1.689375111,-4.012612688,-3.610847337,-3.266504498,7.131198138,-0.76131443,0.73376568,-4.621050161,-1.975748877,3.121665964,0.816171534,-3.963647755,-3.782947868,-5.553055607,3.460495555,-5.09105379,-3.39478559,5.850586756,-0.681658461,3.331295514,5.858894552,2.910924165,5.340365472,1.032970366,3.037073951,-1.502584457,-2.284594357,-0.026752889,0.470454112,-3.40623327,-2.846620578,1.898980259,-3.022736095,4.38325778,2.775076605,2.654473269,1.671108566,-0.512846539,2.118343087,3.748771276,-0.184387476,-2.105371852,-2.619557025,-3.523311386,-4.510191461,-4.754581553,-2.576510555,-2.917700157,-2.120162236,-1.680032091,-0.217721485,-1.61567568,6.6836378,1.109017953,2.430717772,5.24284163,-2.718872489,1.989131356,1.010598315,-2.478380168,3.942892379,-3.330561722,-2.882735043,-3.104166424,1.289063732,3.30762863,3.257400446,-2.511392601,-2.282269086,-3.560625442,-2.032288359,-3.857938227,-2.589617838,-3.308911595,2.627348874,6.332668045,3.742818877,6.754542015,4.467899337,-3.001312346,6.855975913,6.828937423,-1.44360786,-4.012612688,3.064486782,3.423394526,-0.686906683,2.891532975,-2.867478262,3.269781505,1.938565077,0.850077731,-2.940660403,-0.74641929,6.736459412,-2.156625284,-3.917253273,2.573595857,2.428108389,-2.714204488,2.402061649,-3.587040699,3.077344937,-2.939291587,-2.024508319,1.046638251,-3.51617368,-1.200472818,5.04296987,4.739271712,-2.165655018,2.8929306,-3.443440459,-3.789467015,-1.178560145,2.661412851,2.764079182,-3.894435131,-0.404442321,-2.931582869,-2.966597597,-1.676543584,-1.703357658,-1.771750733,-2.622567313,1.968224671,-0.834756751,-2.363438454,-3.706293985,-4.04897821,-1.995431848,-2.637852799,1.071791689,6.200134439,1.242903996,1.691535189,1.239103451,2.154612025,-0.48072819,0.891175845
PRISM|7791,-0.45660408,2.073703015,-3.960668089,-1.495971937,-3.819209514,-3.417444163,-3.073101324,-1.77989233,-0.567911256,0.927168854,-4.427646987,-1.782345703,3.317300274,1.009574708,2.943483302,-3.589544694,-5.359652433,-4.848826809,4.70554975,-3.201382416,-2.159325414,-0.488255287,3.526929823,-1.38295098,-4.316788287,-3.030222643,1.22637354,3.230477125,-1.309181283,3.918653039,0.166650285,0.663857286,-3.212830096,-2.653217404,-0.950943608,-2.829332921,-4.664851351,2.970710915,2.850107579,4.798769999,-0.319443365,0.168195522,1.158439774,0.009015698,-1.911968678,-2.426153851,1.286433776,-4.316788287,-4.561178379,-2.383107381,-2.724296983,-1.926759062,-1.486628917,-0.024318311,-1.422272506,1.838448817,1.302421127,-2.106506914,-1.535255117,-2.525469315,-1.925007514,2.682398542,-2.284976994,3.93516151,4.67721193,-2.689331869,-2.91076325,0.112625671,6.868421202,3.453034756,4.847520012,3.416472698,-3.367222268,6.96094027,4.010375875,-2.396214664,6.53597467,-2.507739523,-2.052688286,3.493037085,0.928349491,4.661302511,-2.807909172,-3.171600482,1.96534584,-1.250204686,-3.819209514,2.252355644,-3.728447123,-0.493503509,-3.960668089,-2.674075088,3.465415815,2.131968251,1.043480905,1.851586955,2.05771916,1.723205788,-1.96322211,7.684781741,8.402127844,2.623742699,4.363892579,2.597695958,2.869375329,2.745952326,2.65265162,2.675374808,3.441968949,-3.322770506,-1.007069644,2.830154616,2.330586147,3.592546209,1.662010227,-3.250037285,0.485173964,-0.985156971,2.857047161,2.957482356,1.818930992,-0.211039147,-2.738179695,-2.773194423,-1.48314041,-1.509954484,-1.578347559,-2.429164139,-2.282951621,-0.641353577,-2.17003528,-3.512890811,-3.855575036,-1.802028674,-2.444449625,1.265194863,-4.477971707,1.43630717,1.887169499,1.432506625,2.350246334,-0.287325015,1.084579019
PRISM|7843,0.159874955,2.696119812,-3.344189054,-0.495283063,-3.202730479,6.829561171,6.147953131,-1.163413295,4.054374413,1.543647888,-3.811167952,-1.165866668,3.939717071,1.626053742,-3.153765546,-2.973065659,-0.965286692,-4.232347775,-4.281171581,-2.584903381,-1.542846379,0.128223747,4.149346621,-0.766471945,-3.700309253,-2.413743609,1.842852575,3.84695616,-0.692702248,0.359132265,0.78312932,1.28033632,-2.596351062,-2.036738369,-0.334464573,-2.212853886,-4.048372316,3.593127712,3.472524376,-2.438722117,0.297035669,2.674402518,0.035345188,0.625494733,0.129986695,-1.809674816,7.433467498,-3.700309253,3.424211957,4.871948005,-2.107817948,-1.310280027,-0.870149882,0.592160724,-0.805793471,-1.420972111,1.918900162,-1.490027879,-0.918776082,-1.90899028,-1.30852848,-2.27409368,-1.66849796,2.002046107,-2.136469674,-2.072852835,-2.294284216,-2.934871428,4.117510839,4.075451553,-1.701510393,-1.472386877,-2.750743234,-1.222406151,-3.048056018,-1.77973563,-2.499029387,-1.891260489,-1.436209251,-2.33144889,1.544828526,5.277781545,-2.191430138,1.986493694,3.078115391,-0.633725651,-3.202730479,-1.870420727,-3.111968088,0.507185365,-3.344189054,-0.399972883,4.087832612,2.748447285,1.659959939,-2.130778195,0.063462919,-2.829828549,-1.346743076,-3.107371064,3.383478066,3.246159496,-1.904322279,3.220112756,-2.777158491,-0.323432806,-2.129409378,-1.21462611,-1.971491832,2.706700894,-0.39059061,-0.123813478,-1.340653584,-1.35577281,-1.521161641,-2.63355825,9.047857634,-0.368677936,3.479463958,3.57396139,8.196239415,0.405439887,8.090080328,-2.156715388,-0.866661375,5.093743041,5.093111942,-1.812685104,-1.666472586,-0.024874542,-1.553556245,-2.896411776,-3.239096002,-1.18554964,-1.827970591,1.881673898,-3.861492672,2.052786205,2.509586296,2.04898566,2.972663132,0.329154019,1.701058053
